VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,10-03-2016 07:53,10-03-2016 08:24,3,8.31,-73.95162964,40.76984406,1,N,-74.01366425,40.71367645,1,29.5,0,0.5,6.06,0,0.3,36.36
2,10-03-2016 07:53,10-03-2016 08:01,1,1.35,-73.98493958,40.76919174,1,N,-73.98158264,40.75540924,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:53,10-03-2016 07:57,1,0.71,-73.99079895,40.74580383,1,N,-73.984375,40.75452042,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 07:53,10-03-2016 07:58,5,0.69,-73.96200562,40.75788498,1,N,-73.95549774,40.76416779,1,5.5,0,0.5,1.25,0,0.3,7.55
2,10-03-2016 07:53,10-03-2016 08:06,5,2.67,-73.95391846,40.76664352,1,N,-73.9824295,40.75413513,1,12,0,0.5,3.84,0,0.3,16.64
2,10-03-2016 07:53,10-03-2016 08:02,1,1.28,-73.98526001,40.77872849,1,N,-73.9726944,40.793396,1,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 07:53,10-03-2016 08:12,5,1.42,-73.96016693,40.7817955,1,N,-73.9734726,40.76374817,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 07:53,10-03-2016 07:57,5,0.59,-73.95980835,40.77790833,1,N,-73.95111847,40.77423859,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:53,10-03-2016 08:04,1,1.44,-73.97637939,40.77648926,1,N,-73.95977783,40.77941895,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 07:53,10-03-2016 08:00,6,0.91,-73.98426056,40.75498962,1,N,-73.98033142,40.76573181,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:53,10-03-2016 07:56,1,0.56,-73.9777298,40.77356339,1,N,-73.97360992,40.7792511,1,4.5,0,0.5,1.32,0,0.3,6.62
2,10-03-2016 07:53,10-03-2016 08:14,1,3.05,-73.97161102,40.79222488,1,N,-73.96939087,40.76086807,2,15,0,0.5,0,0,0.3,15.8
2,10-03-2016 07:53,10-03-2016 08:01,1,1.64,-73.96993256,40.78953552,1,N,-73.96487427,40.80649567,1,7.5,0,0.5,2.08,0,0.3,10.38
2,10-03-2016 07:53,10-03-2016 07:56,1,0.65,-73.99243164,40.74869919,1,N,-73.98999786,40.74252701,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 07:53,10-03-2016 08:19,3,4.4,-73.95638275,40.787117,1,N,-73.99796295,40.7419014,1,19.5,0,0.5,4.06,0,0.3,24.36
2,10-03-2016 07:53,10-03-2016 08:05,1,1.51,-73.974823,40.77767944,1,N,-73.95957947,40.77127838,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 07:53,10-03-2016 08:01,2,1.1,-73.98023224,40.73931122,1,N,-73.97505951,40.75220871,1,7,0,0.5,1.2,0,0.3,9
2,10-03-2016 07:53,10-03-2016 07:59,1,0.68,-73.94949341,40.77283859,1,N,-73.95620728,40.76340866,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:53,11-03-2016 07:52,1,1.05,-73.97887421,40.77751541,1,N,-73.97680664,40.78510666,1,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:53,10-03-2016 08:03,1,1.32,-73.95250702,40.78678131,1,N,-73.96315765,40.77077103,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 07:53,10-03-2016 08:19,1,2.61,-73.96024323,40.7817688,1,N,-73.95892334,40.78084183,2,16.5,0,0.5,0,0,0.3,17.3
2,10-03-2016 07:53,10-03-2016 08:17,1,2.64,-73.95384979,40.78489685,1,N,-73.9748764,40.75304031,1,15.5,0,0.5,4.08,0,0.3,20.38
2,10-03-2016 07:53,10-03-2016 08:06,1,2.13,-73.99894714,40.73469543,1,N,-73.98003387,40.76062775,1,10.5,0,0.5,2,0,0.3,13.3
2,10-03-2016 07:53,10-03-2016 08:12,4,2.86,-74.00666046,40.73127365,1,N,-73.97919464,40.7591362,1,14,0,0.5,2.96,0,0.3,17.76
2,10-03-2016 07:53,10-03-2016 08:15,1,5.91,-74.0021286,40.71507645,1,N,-73.95424652,40.76412582,1,20.5,0,0.5,2.13,0,0.3,23.43
2,10-03-2016 07:53,10-03-2016 08:55,1,18.22,-73.78215027,40.64467621,2,N,-73.99107361,40.75939941,1,52,0,0.5,0,5.54,0.3,58.34
2,10-03-2016 07:53,10-03-2016 08:22,1,9.45,-73.98204803,40.74909973,1,N,-73.86556244,40.77087021,1,30.5,0,0.5,10,5.54,0.3,46.84
2,10-03-2016 07:53,10-03-2016 08:18,1,2.08,-73.95401001,40.78442001,1,N,-73.98026276,40.78366852,1,15.5,0,0.5,3.26,0,0.3,19.56
2,10-03-2016 07:53,10-03-2016 08:05,2,2.26,-73.98432159,40.77508163,1,N,-73.96334076,40.80356979,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 07:53,10-03-2016 07:58,2,0.79,-73.99151611,40.74986649,1,N,-73.98667908,40.74292374,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:53,10-03-2016 07:58,1,0.52,-73.96235657,40.76718903,1,N,-73.95413971,40.7640419,1,5,0,0.5,1,0,0.3,6.8
2,10-03-2016 07:53,10-03-2016 08:04,4,2.08,-73.99701691,40.72396851,1,N,-73.99051666,40.74364853,1,10,0,0.5,2.7,0,0.3,13.5
2,10-03-2016 07:53,10-03-2016 08:08,1,1.77,-73.97792816,40.77868652,1,N,-73.97074127,40.76182556,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 07:53,10-03-2016 07:59,1,1.36,-73.94297028,40.83690643,1,N,-73.95533752,40.82005692,1,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:53,10-03-2016 08:31,1,4.26,-73.93669128,40.81417084,1,N,-73.96195221,40.76462936,2,23,0,0.5,0,0,0.3,23.8
2,10-03-2016 07:53,10-03-2016 08:02,1,1.18,-73.98390961,40.74360275,1,N,-73.97306824,40.75508881,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:53,10-03-2016 07:57,2,0.45,-73.9911499,40.74459839,1,N,-73.98680115,40.74119186,1,4,0,0.5,1.5,0,0.3,6.3
2,10-03-2016 07:53,10-03-2016 07:57,1,0.77,-73.97906494,40.74739075,1,N,-73.98690796,40.73976135,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 07:53,10-03-2016 08:07,2,2.73,-74.00575256,40.72536087,1,N,-74.00814819,40.7035408,1,12,0,0.5,2,0,0.3,14.8
2,10-03-2016 07:53,10-03-2016 08:03,2,1.24,-73.98135376,40.74209976,1,N,-73.97511292,40.75590134,1,8,0,0.5,0.5,0,0.3,9.3
2,10-03-2016 07:53,10-03-2016 08:18,1,2.15,-73.94798279,40.77064896,1,N,-73.97563171,40.76545334,1,16,0,0.5,3.36,0,0.3,20.16
2,10-03-2016 07:53,10-03-2016 08:08,1,2.64,-73.99961853,40.73882675,1,N,-74.00267029,40.70875168,1,12,0,0.5,2,0,0.3,14.8
2,10-03-2016 07:53,10-03-2016 08:11,1,3.47,-73.98570251,40.75708008,1,N,-74.00821686,40.73109818,1,14.5,0,0.5,3.06,0,0.3,18.36
2,10-03-2016 07:53,10-03-2016 08:05,5,0.96,-73.95343781,40.7826004,1,N,-73.94541168,40.77404785,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 07:54,10-03-2016 07:56,1,0.5,-73.98999786,40.75709915,1,N,-73.98542786,40.76329041,1,4,0,0.5,1,0,0.3,5.8
2,10-03-2016 07:54,10-03-2016 07:58,5,0.76,-73.98377991,40.75471115,1,N,-73.97722626,40.76414108,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 07:54,10-03-2016 08:01,2,1.58,-74.00070953,40.72573853,1,N,-73.99137878,40.74489975,1,7.5,0,0.5,0.8,0,0.3,9.1
2,10-03-2016 07:54,10-03-2016 07:59,5,0.83,-73.91653442,40.75784302,1,N,-73.92956543,40.76406479,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 07:54,10-03-2016 07:59,1,0.66,-73.95983124,40.76277161,1,N,-73.95198059,40.76919937,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:54,10-03-2016 08:02,1,1.53,-73.98213959,40.76767349,1,N,-73.96337891,40.77458572,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 07:54,10-03-2016 08:03,5,1.49,-73.95671082,40.76668167,1,N,-73.97264862,40.75936127,1,8,0,0.5,1.2,0,0.3,10
2,10-03-2016 07:54,10-03-2016 07:59,3,0.67,-73.97022247,40.79681015,1,N,-73.96138763,40.80035019,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:54,10-03-2016 08:45,5,6.12,-73.95468903,40.78936005,1,N,-73.97708893,40.74504852,1,32.5,0,0.5,6.7,0,0.3,40
2,10-03-2016 07:54,10-03-2016 08:06,1,1.46,-73.97696686,40.77832031,1,N,-73.96018219,40.77378845,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 07:54,10-03-2016 08:10,1,1.78,-73.94535065,40.77413559,1,N,-73.96796417,40.78707123,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 07:54,10-03-2016 08:11,1,2.36,-73.95665741,40.766819,1,N,-73.98448944,40.75254059,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 07:54,10-03-2016 08:16,1,3.79,-73.97675323,40.79332733,1,N,-73.97029114,40.75241089,1,17,0,0.5,3.56,0,0.3,21.36
2,10-03-2016 07:54,10-03-2016 08:07,1,2.35,-73.99662018,40.72555542,1,N,-73.97821045,40.75172043,1,11,0,0.5,1,0,0.3,12.8
2,10-03-2016 07:54,10-03-2016 07:58,1,0.82,-73.9965744,40.73749161,1,N,-74.00341034,40.74347305,1,5,0,0.5,1.16,0,0.3,6.96
2,10-03-2016 07:54,10-03-2016 08:41,1,14.87,-73.7820816,40.64474869,1,N,-73.91938019,40.76400375,1,45.5,0,0.5,9.26,0,0.3,55.56
2,10-03-2016 07:54,10-03-2016 07:55,1,0.4,-73.99115753,40.73368073,1,N,-73.99446106,40.72940826,1,3.5,0,0.5,0.86,0,0.3,5.16
2,10-03-2016 07:54,10-03-2016 07:54,5,0,-73.90180969,40.76406097,3,N,-73.90180206,40.76408005,2,20,0,0,0,0,0.3,20.3
2,10-03-2016 07:54,10-03-2016 08:10,6,1.78,-73.95570374,40.78501892,1,N,-73.95292664,40.76826859,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 07:54,10-03-2016 07:57,1,0.49,-74.01583099,40.71112823,1,N,-74.01766968,40.70510101,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 07:54,10-03-2016 07:55,1,0.6,-73.96443176,40.76044083,1,N,-73.96994781,40.75291061,1,4,0,0.5,0.5,0,0.3,5.3
2,10-03-2016 07:54,10-03-2016 08:02,1,0.94,-73.9702301,40.75304031,1,N,-73.96929932,40.76377869,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:54,10-03-2016 08:08,4,3.03,-73.98287201,40.77584076,1,N,-73.98983002,40.74110031,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 07:54,10-03-2016 07:57,2,0.68,-73.9667511,40.76716614,1,N,-73.97229767,40.75940323,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 07:54,10-03-2016 08:11,1,2.09,-73.96165466,40.76934814,1,N,-73.98353577,40.76161575,2,13,0,0.5,0,0,0.3,13.8
2,10-03-2016 07:54,10-03-2016 08:01,5,0.77,-74.01689911,40.70769882,1,N,-74.01371002,40.71670151,1,6,0,0.5,1.5,0,0.3,8.3
2,10-03-2016 07:54,10-03-2016 07:58,1,1.1,-73.97354889,40.74708939,1,N,-73.96231842,40.75918961,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 07:54,10-03-2016 08:04,1,2.01,-74.00263214,40.72874832,1,N,-73.97653198,40.7335434,1,9.5,0,0.5,1,0,0.3,11.3
2,10-03-2016 07:54,10-03-2016 08:43,3,17.69,-73.98378754,40.72575378,2,N,-73.7851944,40.64314651,2,52,0,0.5,0,0,0.3,52.8
2,10-03-2016 07:54,10-03-2016 08:08,1,1.28,-73.96696472,40.79352188,1,N,-73.95529938,40.7830658,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 07:54,10-03-2016 08:15,5,3.48,-73.97374725,40.78712082,1,N,-73.97057343,40.7520256,1,16,0,0.5,1.68,0,0.3,18.48
2,10-03-2016 07:54,10-03-2016 08:13,2,2.09,-73.96173096,40.76820374,1,N,-73.96656036,40.78907013,1,13.5,0,0.5,1,0,0.3,15.3
2,10-03-2016 07:54,10-03-2016 08:12,1,2.05,-73.96685791,40.76424026,1,N,-73.99080658,40.75614929,2,12.5,0,0.5,0,0,0.3,13.3
2,10-03-2016 07:54,10-03-2016 08:04,1,1.23,-73.9890976,40.72154999,1,N,-73.99105072,40.73366165,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 07:54,10-03-2016 08:10,1,3.53,-73.9594574,40.7631073,1,N,-73.93933868,40.80437851,1,13.5,0,0.5,1.5,0,0.3,15.8
2,10-03-2016 07:54,10-03-2016 08:07,1,3.23,-73.96674347,40.80440903,1,N,-73.94220734,40.84201813,2,13,0,0.5,0,0,0.3,13.8
2,10-03-2016 07:54,10-03-2016 08:14,1,1.96,-73.95692444,40.77237701,1,N,-73.97879791,40.7584877,1,14,0,0.5,2.96,0,0.3,17.76
2,10-03-2016 07:54,10-03-2016 08:19,1,8.06,-73.93898773,40.8444252,1,N,-74.00812531,40.74862671,2,25.5,0,0.5,0,0,0.3,26.3
2,10-03-2016 07:54,10-03-2016 08:20,1,7.77,-73.92281342,40.74388123,1,N,-74.01112366,40.70185471,1,26,0,0.5,3,5.54,0.3,35.34
2,10-03-2016 07:54,10-03-2016 08:00,1,0.63,-73.97306824,40.7969017,1,N,-73.96697998,40.80337906,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:54,10-03-2016 08:07,5,2.17,-73.99739838,40.73855972,1,N,-74.01371002,40.71492004,1,11,0,0.5,1.77,0,0.3,13.57
2,10-03-2016 07:54,10-03-2016 08:01,1,0.89,-73.96543884,40.7618866,1,N,-73.97628784,40.75889587,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 07:54,10-03-2016 08:25,1,4.97,-73.91235352,40.74594879,1,N,-73.98657227,40.75830841,1,23,0,0.5,4.76,0,0.3,28.56
2,10-03-2016 07:54,10-03-2016 08:19,2,4.26,-73.93074036,40.75708389,1,N,-73.96308136,40.71524048,1,19,0,0.5,2.5,0,0.3,22.3
2,10-03-2016 07:54,10-03-2016 08:13,6,1.41,-73.94806671,40.77291107,1,N,-73.9648819,40.76678848,2,12.5,0,0.5,0,0,0.3,13.3
2,10-03-2016 07:54,10-03-2016 08:02,1,1.09,-74.00002289,40.67859268,1,N,-73.99314117,40.6927948,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 07:54,10-03-2016 07:57,1,0.88,-73.99034119,40.7309494,1,N,-73.9961319,40.73796082,1,5,0,0.5,0.7,0,0.3,6.5
2,10-03-2016 07:54,10-03-2016 08:11,3,2.65,-73.97631836,40.78081894,1,N,-73.95355988,40.80673981,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 07:54,10-03-2016 08:01,6,1.39,0,0,1,N,0,0,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 07:54,10-03-2016 08:06,1,1.67,-73.95471954,40.78076172,1,N,-73.97612,40.78059006,1,9.5,0,0.5,1,0,0.3,11.3
2,10-03-2016 07:54,10-03-2016 08:03,6,1.68,-73.99365234,40.7418251,1,N,-73.97745514,40.76002884,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 07:54,10-03-2016 08:51,1,19.57,-74.00705719,40.70743942,2,N,-73.78240204,40.64871979,1,52,0,0.5,10.56,0,0.3,63.36
2,10-03-2016 07:54,10-03-2016 08:17,1,3.29,-73.97195435,40.76361084,1,N,-73.97270203,40.76409149,2,16.5,0,0.5,0,0,0.3,17.3
2,10-03-2016 07:54,10-03-2016 08:28,1,2.92,-73.97689819,40.79013062,1,N,-73.97442627,40.75875854,1,21.5,0,0.5,4.46,0,0.3,26.76
2,10-03-2016 07:54,10-03-2016 08:07,1,1.6,-73.99149323,40.75005341,1,N,-73.97563171,40.75558853,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 07:54,10-03-2016 08:41,2,18.14,-73.99613953,40.72639847,2,N,-73.77635193,40.64533997,1,52,0,0.5,7,0,0.3,59.8
2,10-03-2016 07:54,10-03-2016 08:20,1,8.69,-73.94480896,40.77999115,1,N,-74.01447296,40.71408844,1,28,0,0.5,5.76,0,0.3,34.56
2,10-03-2016 07:54,10-03-2016 08:03,1,2.24,-73.98230743,40.76290894,1,N,-74.00240326,40.7345314,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 07:54,10-03-2016 08:22,2,2.86,-73.95614624,40.76792526,1,N,-73.98777008,40.75572586,1,18.5,0,0.5,1.5,0,0.3,20.8
2,10-03-2016 07:54,10-03-2016 08:52,2,16.91,-73.79029083,40.64649582,2,N,-73.97146606,40.7553215,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 07:54,10-03-2016 08:17,1,3.24,-73.98758698,40.77051926,1,N,-73.94593048,40.77365875,1,16.5,0,0.5,3,0,0.3,20.3
2,10-03-2016 07:54,10-03-2016 08:07,1,1.36,-73.98097992,40.78003693,1,N,-73.97059631,40.76815414,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 07:54,10-03-2016 07:58,1,0.53,-73.96372986,40.80318832,1,N,-73.96511841,40.79925919,1,4.5,0,0.5,1,0,0.3,6.3
2,10-03-2016 07:54,10-03-2016 08:01,2,0.84,-73.97914886,40.74716187,1,N,-73.97419739,40.75542068,1,6,0,0.5,1.7,0,0.3,8.5
2,10-03-2016 07:54,10-03-2016 08:04,4,1.88,-73.962677,40.76683044,1,N,-73.95367432,40.78801727,1,9,0,0.5,1,0,0.3,10.8
2,10-03-2016 07:54,10-03-2016 08:05,1,1.34,-73.97181702,40.7455368,1,N,-73.981987,40.75784683,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 07:54,10-03-2016 08:08,1,2.92,-73.97119904,40.75122833,1,N,-74.00228882,40.72938156,2,12.5,0,0.5,0,0,0.3,13.3
2,10-03-2016 07:54,10-03-2016 07:57,1,0.72,-73.983078,40.73059845,1,N,-73.9764328,40.7396698,1,4.5,0,0.5,1.5,0,0.3,6.8
2,10-03-2016 07:54,10-03-2016 08:03,1,1.22,-73.97247314,40.74583817,1,N,-73.98628998,40.73931122,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 07:54,10-03-2016 08:16,2,6.51,-73.97518921,40.7572937,1,N,-74.01469421,40.71123886,1,22.5,0,0.5,4.66,0,0.3,27.96
2,10-03-2016 07:54,10-03-2016 08:03,1,2.17,-73.9977951,40.73591614,1,N,-73.97438049,40.75162125,1,9,0,0.5,2.45,0,0.3,12.25
2,10-03-2016 07:54,10-03-2016 08:01,1,1.44,-73.97344971,40.74398041,1,N,-73.95870209,40.7640419,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 07:54,10-03-2016 08:21,1,5.07,-74.00553131,40.71796799,1,N,-73.95930481,40.7773056,1,21,0,0.5,2,0,0.3,23.8
2,10-03-2016 07:54,10-03-2016 07:56,2,0.62,-73.9628067,40.77535248,1,N,-73.95739746,40.78284454,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 07:54,10-03-2016 08:04,1,2.44,-74.0051651,40.74643326,1,N,-74.00928497,40.71528625,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 07:54,10-03-2016 07:57,1,0.83,-74.01148224,40.72280884,1,N,-74.00744629,40.73355103,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:54,10-03-2016 07:59,1,0.93,-73.98654938,40.73990631,1,N,-73.97847748,40.75148773,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 07:54,10-03-2016 07:59,2,1,-74.00157928,40.73062515,1,N,-73.99055481,40.73794556,1,5.5,0,0.5,1,0,0.3,7.3
2,10-03-2016 07:54,10-03-2016 08:06,6,1.06,-73.99526978,40.71751022,1,N,-73.985672,40.72323608,2,8.5,0,0.5,0,0,0.3,9.3
2,10-03-2016 07:54,10-03-2016 08:17,4,2.71,-73.95307159,40.78313828,1,N,-73.97988892,40.75492859,1,16,0,0.5,1.6,0,0.3,18.4
2,10-03-2016 07:54,10-03-2016 08:16,6,2.99,-74.01664734,40.70724487,1,N,-73.99068451,40.73048019,1,15.5,0,0.5,4.08,0,0.3,20.38
2,10-03-2016 07:54,10-03-2016 08:05,2,1.02,-73.94241333,40.79765701,1,N,-73.94552612,40.78630066,2,8.5,0,0.5,0,0,0.3,9.3
2,10-03-2016 07:54,10-03-2016 08:11,6,4.42,-74.01431274,40.71697617,1,N,-73.98012543,40.76220703,2,15.5,0,0.5,0,0,0.3,16.3
2,10-03-2016 07:54,10-03-2016 08:16,1,2.02,-73.96852875,40.77045059,1,N,-73.98799896,40.74573135,1,15,0,0.5,4.74,0,0.3,20.54
2,10-03-2016 07:54,10-03-2016 07:59,6,0.76,-73.96317291,40.76626968,1,N,-73.96337128,40.77437973,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 07:54,10-03-2016 08:01,5,1.42,-73.9899292,40.73333359,1,N,-73.97863007,40.75128937,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 07:54,10-03-2016 08:20,1,4.1,-73.96513367,40.75535202,1,N,-73.96347809,40.79955292,2,19,0,0.5,0,0,0.3,19.8
2,10-03-2016 07:54,10-03-2016 08:05,6,1.71,-73.98555756,40.73851013,1,N,-73.97522736,40.75764847,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 07:54,10-03-2016 07:58,1,0.63,-73.96707916,40.76672745,1,N,-73.972229,40.7597084,1,5,0,0.5,1.45,0,0.3,7.25
2,10-03-2016 07:54,10-03-2016 08:05,1,1.54,-73.95482635,40.78340149,1,N,-73.97048187,40.78992844,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 07:54,10-03-2016 07:59,2,1.07,-73.95220947,40.78408051,1,N,-73.96221924,40.77136612,1,5.5,0,0.5,0.94,0,0.3,7.24
2,10-03-2016 07:54,10-03-2016 08:06,1,1.86,-73.99104309,40.77484512,1,N,-73.9691391,40.78692627,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 07:54,10-03-2016 07:59,1,0.71,-73.97149658,40.79452515,1,N,-73.96729279,40.80329132,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:54,10-03-2016 08:01,1,1.31,-74.00421906,40.72198868,1,N,-74.00328064,40.73532867,1,6.5,0,0.5,0.73,0,0.3,8.03
2,10-03-2016 07:54,10-03-2016 08:08,5,1.91,-73.97670746,40.74837112,1,N,-73.95916748,40.77168274,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 07:54,10-03-2016 08:34,5,4.36,-73.9440918,40.77592087,1,N,-73.94406891,40.77603912,1,25.5,0,0.5,6.58,0,0.3,32.88
2,10-03-2016 07:54,10-03-2016 08:00,1,0.58,-73.97354126,40.75788879,1,N,-73.96961975,40.76446533,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:54,10-03-2016 08:12,1,1.53,-73.96603394,40.76530457,1,N,-73.98384094,40.75561905,1,12.5,0,0.5,2.66,0,0.3,15.96
2,10-03-2016 07:54,10-03-2016 08:01,1,0.6,-73.9756546,40.7491188,1,N,-73.97066498,40.75835419,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 07:54,10-03-2016 08:08,1,2.4,-73.98726654,40.73502731,1,N,-74.00571442,40.70920181,1,11.5,0,0.5,2,0,0.3,14.3
2,10-03-2016 07:54,10-03-2016 08:02,5,1.23,-74.00131226,40.7364006,1,N,-73.98790741,40.74095154,1,7.5,0,0.5,0.83,0,0.3,9.13
2,10-03-2016 07:54,10-03-2016 08:26,1,11.34,-73.87068939,40.77378845,1,N,-73.97530365,40.74462891,2,35,0,0.5,0,5.54,0.3,41.34
2,10-03-2016 07:54,10-03-2016 07:58,2,0.32,-73.95414734,40.77068329,1,N,-73.95744324,40.77442932,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 07:54,10-03-2016 08:13,1,2.55,-74.00418091,40.74277115,1,N,-73.97843933,40.72055054,1,14,0,0.5,1.2,0,0.3,16
2,10-03-2016 07:54,10-03-2016 08:09,2,1.94,-73.95509338,40.77753067,1,N,-73.9675293,40.75624084,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 07:54,10-03-2016 08:02,2,1.17,-73.97781372,40.75311661,1,N,-73.96879578,40.76723862,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 07:54,10-03-2016 08:06,1,1.98,-73.97870636,40.73706818,1,N,-73.97223663,40.75947952,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 07:54,10-03-2016 07:57,1,0.37,-73.97551727,40.75421143,1,N,-73.97219086,40.7594986,2,4,0,0.5,0,0,0.3,4.8
2,10-03-2016 07:54,10-03-2016 07:59,1,1.45,-73.9752121,40.78691864,1,N,-73.96214294,40.80537033,1,6.5,0,0.5,1,0,0.3,8.3
2,10-03-2016 07:54,10-03-2016 08:03,1,1.42,-73.99000549,40.74153519,1,N,-73.99234772,40.75383377,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 07:54,10-03-2016 08:22,2,4.58,-73.93933868,40.79497147,1,N,-73.977211,40.74311066,1,21,0,0.5,2,0,0.3,23.8
2,10-03-2016 07:54,10-03-2016 08:23,1,3.38,-73.99913025,40.76082611,1,N,-73.954422,40.76525879,1,19,0,0.5,4,0,0.3,23.8
2,10-03-2016 07:54,10-03-2016 08:00,1,0.68,-73.94875336,40.78884125,1,N,-73.95479584,40.78069687,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 07:54,10-03-2016 08:07,1,1.91,-73.99694824,40.72274017,1,N,-74.01438904,40.71382141,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 07:54,10-03-2016 08:20,1,5.1,-73.97841644,40.77809906,1,N,-74.00218964,40.71516037,2,20,0,0.5,0,0,0.3,20.8
2,10-03-2016 07:54,10-03-2016 08:01,1,1.14,-73.98226166,40.75558853,1,N,-73.99209595,40.74889374,1,6.5,0,0.5,1.46,0,0.3,8.76
2,10-03-2016 07:54,10-03-2016 07:59,5,0.27,-73.96894073,40.76425171,1,N,-73.97280884,40.7646904,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 07:54,10-03-2016 08:28,5,7.37,-74.01527405,40.71609116,1,N,-73.96572876,40.76279449,1,27.5,0,0.5,5.66,0,0.3,33.96
2,10-03-2016 07:54,10-03-2016 08:18,2,2.98,-73.97666931,40.77511597,1,N,-73.98460388,40.74300003,2,16,0,0.5,0,0,0.3,16.8
2,10-03-2016 07:54,10-03-2016 08:42,2,14.57,-73.87317657,40.77394104,1,N,-74.00975037,40.70962524,1,44,0,0.5,10.07,5.54,0.3,60.41
2,10-03-2016 07:54,10-03-2016 08:01,1,0.91,-73.98988342,40.74675751,1,N,-73.97519684,40.74141312,1,6.5,0,0.5,1.82,0,0.3,9.12
